2.8555 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.5544 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
10.5497 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C698E94F70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C69C919220>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.5497 	EXP 	window1: mouseVisible = True
10.5498 	EXP 	window1: mouseVisible = False
10.5498 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.5498 	EXP 	window1: recordFrameIntervals = False
10.7163 	EXP 	window1: recordFrameIntervals = True
10.9002 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
10.9003 	EXP 	window1: recordFrameIntervals = False
14.5798 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.5894 	EXP 	window1: mouseVisible = True
14.7134 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
14.7144 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0006 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
15.0007 	EXP 	window1: mouseVisible = True
15.0085 	EXP 	Imported study_word.xlsx as conditions, 20 conditions, 1 params
15.0104 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
15.0106 	EXP 	New trial (rep=0, index=0): {'study_word': 'glass'}
15.0755 	EXP 	slider: autoLog = True
15.0755 	EXP 	slider: markerPos = None
15.0755 	EXP 	slider: styleTweaks = []
15.0755 	EXP 	slider: styleTweaks = []
15.0755 	EXP 	slider: styleTweaks = []
15.0755 	EXP 	slider: styleTweaks = []
15.0755 	EXP 	slider: contrast = 1.0
15.0755 	EXP 	slider: autoLog = True
15.0755 	EXP 	textbox: autoLog = True
15.0755 	EXP 	text: height = 0.05
15.0755 	EXP 	text: height = 0.05
15.0755 	EXP 	text: height = 0.05
15.0755 	EXP 	text: text = 'glass'
15.0755 	EXP 	slider: markerPos = None
15.0755 	EXP 	slider: markerPos = None
15.0755 	EXP 	text: autoDraw = True
15.0755 	EXP 	slider: autoDraw = True
16.8834 	DATA 	Mouse: Left button down, pos=(418,106)
17.0999 	DATA 	Mouse:  Left button up, pos=(418,106)
17.9665 	DATA 	Mouse: Left button down, pos=(418,106)
18.1694 	DATA 	Mouse:  Left button up, pos=(418,106)
19.0832 	DATA 	Mouse: Left button down, pos=(424,218)
19.1000 	EXP 	slider: markerPos = 1.0148148148148148
19.1150 	EXP 	slider: markerPos = 1.0148148148148148
19.1317 	EXP 	slider: markerPos = 1.0148148148148148
19.1484 	EXP 	slider: markerPos = 1.0148148148148148
19.1651 	EXP 	slider: markerPos = 1.0148148148148148
19.1817 	EXP 	slider: markerPos = 1.0148148148148148
19.1984 	EXP 	slider: markerPos = 1.0148148148148148
19.2150 	EXP 	slider: markerPos = 1.0148148148148148
19.2317 	EXP 	slider: markerPos = 1.0148148148148148
19.2484 	EXP 	slider: markerPos = 1.0148148148148148
19.2651 	EXP 	slider: markerPos = 1.0148148148148148
19.2818 	EXP 	slider: markerPos = 1.0148148148148148
19.2985 	EXP 	slider: markerPos = 1.0148148148148148
19.3042 	DATA 	Mouse:  Left button up, pos=(424,218)
19.3151 	EXP 	slider: markerPos = 1.0148148148148148
19.3318 	EXP 	slider: markerPos = 1.0148148148148148
19.3452 	EXP 	New trial (rep=0, index=1): {'study_word': 'girl'}
19.3574 	EXP 	text: autoDraw = False
19.3574 	EXP 	slider: autoDraw = False
19.3574 	EXP 	text: height = 0.05
19.3574 	EXP 	text: height = 0.05
19.3574 	EXP 	text: height = 0.05
19.3574 	EXP 	text: text = 'girl'
19.3574 	EXP 	slider: markerPos = None
19.3574 	EXP 	slider: markerPos = None
19.3574 	EXP 	text: autoDraw = True
19.3574 	EXP 	slider: autoDraw = True
20.3501 	DATA 	Mouse: Left button down, pos=(424,218)
20.3649 	EXP 	slider: markerPos = 1.0148148148148148
20.3816 	EXP 	slider: markerPos = 1.0148148148148148
20.3982 	EXP 	slider: markerPos = 1.0148148148148148
20.4150 	EXP 	slider: markerPos = 1.0148148148148148
20.4316 	EXP 	slider: markerPos = 1.0148148148148148
20.4482 	EXP 	slider: markerPos = 1.0148148148148148
20.4650 	EXP 	slider: markerPos = 1.0148148148148148
20.4816 	EXP 	slider: markerPos = 1.0148148148148148
20.4982 	EXP 	slider: markerPos = 1.0148148148148148
20.5149 	EXP 	slider: markerPos = 1.0148148148148148
20.5316 	EXP 	slider: markerPos = 1.0148148148148148
20.5483 	EXP 	slider: markerPos = 1.0148148148148148
20.5540 	DATA 	Mouse:  Left button up, pos=(424,218)
20.5649 	EXP 	slider: markerPos = 1.0148148148148148
20.5816 	EXP 	slider: markerPos = 1.0148148148148148
20.5839 	EXP 	New trial (rep=0, index=2): {'study_word': 'door'}
20.5981 	EXP 	text: autoDraw = False
20.5981 	EXP 	slider: autoDraw = False
20.5981 	EXP 	text: height = 0.05
20.5981 	EXP 	text: height = 0.05
20.5981 	EXP 	text: height = 0.05
20.5981 	EXP 	text: text = 'door'
20.5981 	EXP 	slider: markerPos = None
20.5981 	EXP 	slider: markerPos = None
20.5981 	EXP 	text: autoDraw = True
20.5981 	EXP 	slider: autoDraw = True
21.4515 	DATA 	Mouse: Left button down, pos=(424,218)
21.4815 	EXP 	slider: markerPos = 1.0148148148148148
21.4982 	EXP 	slider: markerPos = 1.0148148148148148
21.5148 	EXP 	slider: markerPos = 1.0148148148148148
21.5315 	EXP 	slider: markerPos = 1.0148148148148148
21.5481 	EXP 	slider: markerPos = 1.0148148148148148
21.5648 	EXP 	slider: markerPos = 1.0148148148148148
21.5815 	EXP 	slider: markerPos = 1.0148148148148148
21.5981 	EXP 	slider: markerPos = 1.0148148148148148
21.6148 	EXP 	slider: markerPos = 1.0148148148148148
21.6315 	EXP 	slider: markerPos = 1.0148148148148148
21.6482 	EXP 	slider: markerPos = 1.0148148148148148
21.6648 	EXP 	slider: markerPos = 1.0148148148148148
21.6661 	DATA 	Mouse:  Left button up, pos=(424,218)
21.6814 	EXP 	slider: markerPos = 1.0148148148148148
21.6837 	EXP 	New trial (rep=0, index=3): {'study_word': 'teddy'}
21.6980 	EXP 	text: autoDraw = False
21.6980 	EXP 	slider: autoDraw = False
21.6980 	EXP 	text: height = 0.05
21.6980 	EXP 	text: height = 0.05
21.6980 	EXP 	text: height = 0.05
21.6980 	EXP 	text: text = 'teddy'
21.6980 	EXP 	slider: markerPos = None
21.6980 	EXP 	slider: markerPos = None
21.6980 	EXP 	text: autoDraw = True
21.6980 	EXP 	slider: autoDraw = True
22.6326 	DATA 	Mouse: Left button down, pos=(424,218)
22.6480 	EXP 	slider: markerPos = 1.0148148148148148
22.6647 	EXP 	slider: markerPos = 1.0148148148148148
22.6814 	EXP 	slider: markerPos = 1.0148148148148148
22.6979 	EXP 	slider: markerPos = 1.0148148148148148
22.7146 	EXP 	slider: markerPos = 1.0148148148148148
22.7313 	EXP 	slider: markerPos = 1.0148148148148148
22.7480 	EXP 	slider: markerPos = 1.0148148148148148
22.7646 	EXP 	slider: markerPos = 1.0148148148148148
22.7812 	EXP 	slider: markerPos = 1.0148148148148148
22.7978 	EXP 	slider: markerPos = 1.0148148148148148
22.8146 	EXP 	slider: markerPos = 1.0148148148148148
22.8313 	EXP 	slider: markerPos = 1.0148148148148148
22.8480 	EXP 	slider: markerPos = 1.0148148148148148
22.8492 	DATA 	Mouse:  Left button up, pos=(424,218)
22.8647 	EXP 	slider: markerPos = 1.0148148148148148
22.8669 	EXP 	New trial (rep=0, index=4): {'study_word': 'fan'}
22.8812 	EXP 	text: autoDraw = False
22.8812 	EXP 	slider: autoDraw = False
22.8812 	EXP 	text: height = 0.05
22.8812 	EXP 	text: height = 0.05
22.8812 	EXP 	text: height = 0.05
22.8812 	EXP 	text: text = 'fan'
22.8812 	EXP 	slider: markerPos = None
22.8812 	EXP 	slider: markerPos = None
22.8812 	EXP 	text: autoDraw = True
22.8812 	EXP 	slider: autoDraw = True
23.7828 	DATA 	Mouse: Left button down, pos=(424,218)
23.7978 	EXP 	slider: markerPos = 1.0148148148148148
23.8143 	EXP 	slider: markerPos = 1.0148148148148148
23.8312 	EXP 	slider: markerPos = 1.0148148148148148
23.8478 	EXP 	slider: markerPos = 1.0148148148148148
23.8644 	EXP 	slider: markerPos = 1.0148148148148148
